Cliente_ID,Probabilidad_Churn,Prediccion_Churn,Segmento_Riesgo,Abandono_Cliente,Meses_Cliente,Cargo_Total,Tipo_Contrato_encoded,Servicio_Internet_Fibra Óptica,Soporte_Tecnico_No
371,0.24773581860091143,0,Medio_Riesgo,0,12,21.05,0,0,0
372,0.31294907520470994,0,Medio_Riesgo,0,51,79.6,1,1,1
373,0.4842595330917363,0,Medio_Riesgo,0,13,73.35,0,0,0
374,0.03807215566349907,0,Bajo_Riesgo,0,58,70.1,2,0,0
375,0.20837261791117873,0,Medio_Riesgo,0,18,54.4,1,0,0
376,0.06464224334313594,0,Bajo_Riesgo,0,29,19.55,2,0,0
377,0.01743067944044235,0,Bajo_Riesgo,0,72,74.55,2,0,0
378,0.010652422710301276,0,Bajo_Riesgo,0,71,23.9,2,0,0
379,0.02247338932438328,0,Bajo_Riesgo,0,70,44.6,2,0,0
380,0.9112409087096344,1,Alto_Riesgo,1,9,95.5,0,1,1
381,0.5737725671283092,1,Medio_Riesgo,0,20,95.5,0,1,0
382,0.051070972728105395,0,Bajo_Riesgo,1,69,78.6,1,0,0
383,0.11711174883664764,0,Medio_Riesgo,0,63,104.5,1,1,0
384,0.4767324470287498,0,Medio_Riesgo,0,7,61.4,0,0,1
385,0.03890860468023629,0,Bajo_Riesgo,0,69,43.95,2,0,1
386,0.3360097527997815,0,Medio_Riesgo,1,5,25.9,0,0,0
387,0.7264736830730096,1,Alto_Riesgo,0,9,80.55,0,1,1
388,0.0686492005190182,0,Bajo_Riesgo,0,46,99.65,2,1,0
389,0.4751151786177918,0,Medio_Riesgo,0,60,97.95,1,1,1
390,0.7500134832219341,1,Alto_Riesgo,1,27,95.55,0,1,1
391,0.5777036833342821,1,Medio_Riesgo,0,16,90.7,0,1,1
392,0.6405803779607263,1,Medio_Riesgo,1,22,83.3,0,1,1
393,0.23442764874126432,0,Medio_Riesgo,0,41,101.6,1,1,1
394,0.8089099835224407,1,Alto_Riesgo,0,4,72.75,0,1,1
395,0.7690500165118855,1,Alto_Riesgo,0,24,88.95,0,1,1
396,0.03793612256834671,0,Bajo_Riesgo,0,38,20.3,2,0,0
397,0.3579303746352816,0,Medio_Riesgo,0,25,78.35,0,0,0
398,0.58972879006777,1,Medio_Riesgo,0,40,80.0,0,1,1
399,0.651240018415352,1,Medio_Riesgo,1,8,49.85,0,0,1
400,0.31178895714468097,0,Medio_Riesgo,0,13,19.85,0,0,0
401,0.3201476283110931,0,Medio_Riesgo,0,64,91.8,0,1,1
402,0.5634527121308078,1,Medio_Riesgo,1,62,100.15,0,1,1
403,0.6754926035328063,1,Medio_Riesgo,0,20,69.8,0,1,1
404,0.7016138323079727,1,Alto_Riesgo,1,14,46.35,0,0,1
405,0.04278834839034578,0,Bajo_Riesgo,0,57,69.75,2,0,0
406,0.6527520880604792,1,Medio_Riesgo,0,12,69.85,0,0,1
407,0.015690280217309505,0,Bajo_Riesgo,0,59,25.45,2,0,0
408,0.057272263980575305,0,Bajo_Riesgo,0,59,75.95,2,0,0
409,0.020567857809869267,0,Bajo_Riesgo,1,53,19.75,2,0,0
410,0.14298082223108727,0,Medio_Riesgo,0,45,78.75,1,0,1
411,0.0346921385129341,0,Bajo_Riesgo,0,50,19.8,2,0,0
412,0.8129592584410898,1,Alto_Riesgo,1,20,89.0,0,1,1
413,0.7288155253693236,1,Alto_Riesgo,1,1,25.25,0,0,1
414,0.018416473193811324,0,Bajo_Riesgo,0,70,19.2,2,0,0
415,0.6966892206899673,1,Alto_Riesgo,1,1,25.05,0,0,1
416,0.034828759152296544,0,Bajo_Riesgo,1,64,47.85,2,0,0
417,0.3771099781960819,0,Medio_Riesgo,1,49,75.2,0,1,1
418,0.5701141855728081,1,Medio_Riesgo,1,28,74.9,0,1,1
419,0.08367959945411287,0,Bajo_Riesgo,0,72,111.9,2,1,0
420,0.8403271020611733,1,Alto_Riesgo,0,13,81.9,0,1,1
421,0.2742839447339536,0,Medio_Riesgo,0,4,18.85,0,0,0
422,0.024977493302236697,0,Bajo_Riesgo,0,53,18.7,2,0,0
423,0.3144693361994663,0,Medio_Riesgo,0,63,81.55,0,1,1
424,0.20377716278217867,0,Medio_Riesgo,0,10,29.6,2,0,0
425,0.03882700570446585,0,Bajo_Riesgo,0,56,19.95,1,0,0
426,0.6969908746583892,1,Alto_Riesgo,1,10,45.55,0,0,1
427,0.16089185014488755,0,Medio_Riesgo,0,65,93.55,1,1,0
428,0.5823809742559002,1,Medio_Riesgo,0,1,48.45,0,0,1
429,0.7422153682739655,1,Alto_Riesgo,1,21,41.9,0,0,1
430,0.03808382105389311,0,Bajo_Riesgo,0,29,20.2,2,0,0
431,0.017835781151648772,0,Bajo_Riesgo,0,72,24.15,2,0,0
432,0.219428158090286,0,Medio_Riesgo,1,22,67.5,1,0,0
433,0.7287094541191191,1,Alto_Riesgo,1,23,90.05,0,1,1
434,0.11740680910882115,0,Medio_Riesgo,0,40,70.75,1,0,0
435,0.868456945635276,1,Alto_Riesgo,1,2,76.5,0,1,1
436,0.6855713068049364,1,Alto_Riesgo,1,13,84.05,0,1,1
437,0.7081933442183544,1,Alto_Riesgo,1,16,95.6,0,1,1
438,0.36233097133674813,0,Medio_Riesgo,1,67,102.95,0,1,1
439,0.010090647495882949,0,Bajo_Riesgo,0,72,21.0,2,0,0
440,0.6926393578414024,1,Alto_Riesgo,0,3,82.3,0,1,0
441,0.48051787892328834,0,Medio_Riesgo,1,47,80.35,0,1,1
442,0.8899746899066001,1,Alto_Riesgo,0,4,70.65,0,1,1
443,0.8143519259438003,1,Alto_Riesgo,0,18,73.55,0,1,1
444,0.7278690750164475,1,Alto_Riesgo,1,21,104.4,0,1,1
445,0.07863097898572596,0,Bajo_Riesgo,0,62,70.75,1,0,0
446,0.8607390692672917,1,Alto_Riesgo,1,7,98.05,0,1,1
447,0.32159577831356145,0,Medio_Riesgo,0,29,48.95,0,0,1
448,0.08429261778419402,0,Bajo_Riesgo,0,48,60.6,1,0,0
449,0.15497955266591126,0,Medio_Riesgo,0,53,78.75,1,0,0
450,0.13719427156563663,0,Medio_Riesgo,0,6,19.0,1,0,0
451,0.17415208436541024,0,Medio_Riesgo,0,22,56.25,1,0,0
452,0.7353039463501092,1,Alto_Riesgo,1,1,25.8,0,0,1
453,0.19785049515561928,0,Medio_Riesgo,0,72,99.4,2,1,1
454,0.7313316609626274,1,Alto_Riesgo,0,34,85.2,0,1,1
455,0.12602913669861326,0,Medio_Riesgo,0,48,69.55,1,0,0
456,0.4385552557829128,0,Medio_Riesgo,0,21,28.5,0,0,1
457,0.08995434664636652,0,Bajo_Riesgo,0,71,97.65,1,1,0
458,0.4548352172292827,0,Medio_Riesgo,0,1,20.25,0,0,0
459,0.3467818874091162,0,Medio_Riesgo,0,1,20.45,0,0,0
460,0.7237973563690385,1,Alto_Riesgo,0,32,93.5,0,1,1
461,0.8302533266869312,1,Alto_Riesgo,0,1,54.65,0,0,1
462,0.03479773254461969,0,Bajo_Riesgo,0,63,71.9,2,0,0
463,0.0626285536838421,0,Bajo_Riesgo,0,72,116.4,2,1,0
464,0.22864600491653259,0,Medio_Riesgo,0,53,105.55,2,1,1
465,0.8727705900463062,1,Alto_Riesgo,1,1,69.25,0,1,1
466,0.13912912442937228,0,Medio_Riesgo,0,50,75.5,1,0,0
467,0.8717667017203842,1,Alto_Riesgo,1,15,101.1,0,1,1
468,0.7865395852220742,1,Alto_Riesgo,0,21,86.05,0,1,0
469,0.8970700383424465,1,Alto_Riesgo,1,1,95.0,0,1,1
470,0.8452310121397077,1,Alto_Riesgo,1,2,70.75,0,1,1
471,0.042013310723289475,0,Bajo_Riesgo,1,65,72.45,1,0,1
472,0.19224088007850992,0,Medio_Riesgo,0,52,85.8,0,1,0
473,0.8830350894343895,1,Alto_Riesgo,1,13,83.2,0,1,1
474,0.4339256121242779,0,Medio_Riesgo,0,4,19.65,0,0,0
475,0.5396584812823775,1,Medio_Riesgo,1,46,110.0,1,1,1
476,0.39499652233600985,0,Medio_Riesgo,1,53,94.85,1,1,1
477,0.43482661603014117,0,Medio_Riesgo,0,40,105.95,1,1,0
478,0.33403212079539363,0,Medio_Riesgo,0,23,54.15,0,0,0
479,0.8796942220000143,1,Alto_Riesgo,1,4,85.65,0,1,1
480,0.26790875908269013,0,Medio_Riesgo,0,57,58.75,0,0,1
481,0.5961927134129413,1,Medio_Riesgo,0,49,95.4,0,1,1
482,0.44950050002883957,0,Medio_Riesgo,0,9,68.25,0,0,0
483,0.8960097634107477,1,Alto_Riesgo,1,4,101.7,0,1,1
484,0.01606526646173825,0,Bajo_Riesgo,0,61,20.25,2,0,0
485,0.050610121428180395,0,Bajo_Riesgo,0,70,75.5,2,0,0
486,0.6087896771200417,1,Medio_Riesgo,0,13,65.85,0,0,1
487,0.34079567725949383,0,Medio_Riesgo,0,34,65.0,0,0,0
488,0.8723588905205993,1,Alto_Riesgo,1,9,74.55,0,1,1
489,0.12496658951454712,0,Medio_Riesgo,0,57,93.75,2,1,0
490,0.4072321635372347,0,Medio_Riesgo,1,12,61.65,0,0,0
491,0.8763549298753367,1,Alto_Riesgo,0,7,100.4,0,1,0
492,0.8876312696099115,1,Alto_Riesgo,1,4,74.9,0,1,1
493,0.8807101892869913,1,Alto_Riesgo,1,1,74.45,0,1,1
494,0.18500416325496777,0,Medio_Riesgo,0,44,85.25,1,0,0
495,0.2894184702522809,0,Medio_Riesgo,0,45,34.2,1,0,1
496,0.21596624124440078,0,Medio_Riesgo,0,36,89.65,1,0,0
497,0.5935639761326164,1,Medio_Riesgo,1,55,100.0,1,1,1
498,0.09786101463543903,0,Medio_Riesgo,0,69,97.65,2,1,0
499,0.7812937225753818,1,Alto_Riesgo,1,9,79.9,0,1,1
500,0.0184494783682564,0,Bajo_Riesgo,0,71,90.3,2,0,0
501,0.5711360087679136,1,Medio_Riesgo,0,30,94.3,0,1,1
502,0.09261678987088377,0,Bajo_Riesgo,0,52,20.4,1,0,0
503,0.027366867500548883,0,Bajo_Riesgo,0,52,25.05,2,0,0
504,0.40548967370597794,0,Medio_Riesgo,1,24,55.65,0,0,1
505,0.5811911964391044,1,Medio_Riesgo,0,3,70.7,0,0,0
506,0.056849827252855555,0,Bajo_Riesgo,0,72,53.8,2,0,1
507,0.09714366244439793,0,Bajo_Riesgo,0,72,99.15,2,1,1
508,0.4024973046872317,0,Medio_Riesgo,1,4,50.05,0,0,0
509,0.8392662988157269,1,Alto_Riesgo,1,1,82.3,0,1,1
510,0.07186408480134232,0,Bajo_Riesgo,0,51,69.75,1,0,0
511,0.25039984146527733,0,Medio_Riesgo,0,51,56.15,1,0,0
512,0.02266518456267125,0,Bajo_Riesgo,0,72,86.65,2,0,0
513,0.20522305142555725,0,Medio_Riesgo,0,64,86.8,0,1,0
514,0.7653388977124458,1,Alto_Riesgo,1,2,25.05,0,0,1
515,0.14303674399212218,0,Medio_Riesgo,1,70,109.5,1,1,0
516,0.753869982404874,1,Alto_Riesgo,0,13,45.3,0,0,1
517,0.34986223237644887,0,Medio_Riesgo,0,52,91.25,1,1,1
518,0.30768108354456675,0,Medio_Riesgo,0,7,20.75,0,0,0
519,0.0762982835439295,0,Bajo_Riesgo,0,4,19.9,2,0,0
520,0.9231300129993782,1,Alto_Riesgo,1,2,95.85,0,1,1
521,0.0969720241371545,0,Bajo_Riesgo,0,46,33.7,1,0,0
522,0.0438315293804145,0,Bajo_Riesgo,0,54,63.35,2,0,1
523,0.44719721690131126,0,Medio_Riesgo,1,1,19.3,0,0,0
524,0.019689702526663768,0,Bajo_Riesgo,0,72,65.7,2,0,0
525,0.03864120111750826,0,Bajo_Riesgo,0,66,74.6,2,0,1
526,0.7540468176334416,1,Alto_Riesgo,0,16,112.95,0,1,0
527,0.8199904386773055,1,Alto_Riesgo,1,3,88.35,0,1,0
528,0.5563289305769987,1,Medio_Riesgo,0,11,65.15,0,0,1
529,0.021919151640080358,0,Bajo_Riesgo,0,71,59.7,2,0,0
530,0.7311218235682715,1,Alto_Riesgo,1,9,34.7,0,0,1
531,0.020170512459262473,0,Bajo_Riesgo,0,57,20.65,2,0,0
532,0.9229717251495828,1,Alto_Riesgo,1,9,100.5,0,1,1
533,0.04948250823756218,0,Bajo_Riesgo,0,62,23.75,1,0,0
534,0.012368770424346696,0,Bajo_Riesgo,0,72,19.9,2,0,0
535,0.24410041110503514,0,Medio_Riesgo,0,66,108.1,1,1,1
536,0.7034931991462138,1,Alto_Riesgo,1,16,39.0,0,0,1
537,0.33801341139774,0,Medio_Riesgo,0,16,20.6,0,0,0
538,0.07918690731293539,0,Bajo_Riesgo,0,58,19.55,1,0,0
539,0.8270838384079654,1,Alto_Riesgo,0,4,80.15,0,1,1
540,0.010129733440836642,0,Bajo_Riesgo,0,72,20.3,2,0,0
541,0.14695576231071952,0,Medio_Riesgo,0,67,109.9,1,1,1
542,0.028999762609975166,0,Bajo_Riesgo,0,71,90.4,2,0,0
543,0.015973286139611735,0,Bajo_Riesgo,0,72,25.4,2,0,0
544,0.49261901232142435,0,Medio_Riesgo,0,15,46.3,0,0,1
545,0.589947447251336,1,Medio_Riesgo,0,11,25.2,0,0,1
546,0.07271303102454546,0,Bajo_Riesgo,0,43,24.45,1,0,0
547,0.46741602571254115,0,Medio_Riesgo,1,3,55.1,0,0,0
548,0.28795094450281794,0,Medio_Riesgo,0,24,78.4,1,0,1
549,0.08830996122336644,0,Bajo_Riesgo,0,52,74.0,1,0,0
550,0.5231224866140144,1,Medio_Riesgo,0,13,30.15,0,0,1
551,0.7601522556335858,1,Alto_Riesgo,1,1,70.85,0,1,1
552,0.12116153708223483,0,Medio_Riesgo,0,55,77.8,2,0,1
553,0.231883588927247,0,Medio_Riesgo,0,42,99.0,2,1,0
554,0.33978827806818,0,Medio_Riesgo,0,2,20.75,0,0,0
555,0.782639213087204,1,Alto_Riesgo,0,1,75.5,0,0,0
556,0.7632033112137351,1,Alto_Riesgo,1,27,81.45,0,1,1
557,0.32024330287811437,0,Medio_Riesgo,0,17,66.7,0,0,0
558,0.7925291906679098,1,Alto_Riesgo,1,2,34.7,0,0,1
559,0.47667479964531245,0,Medio_Riesgo,0,27,83.85,0,0,0
560,0.593268473940645,1,Medio_Riesgo,1,52,49.15,0,0,1
561,0.19507221342888958,0,Medio_Riesgo,0,45,96.75,1,1,1
562,0.012104807478828365,0,Bajo_Riesgo,0,71,19.1,2,0,0
563,0.059379652668120904,0,Bajo_Riesgo,0,36,18.55,2,0,0
564,0.13605966843190015,0,Medio_Riesgo,0,15,20.1,1,0,0
565,0.7375050472561534,1,Alto_Riesgo,0,20,89.4,0,1,1
566,0.011435125758046756,0,Bajo_Riesgo,0,71,19.8,2,0,0
567,0.09432515895002007,0,Bajo_Riesgo,0,24,21.05,1,0,0
568,0.15705867361523307,0,Medio_Riesgo,0,71,111.25,2,1,0
569,0.512915667610852,1,Medio_Riesgo,1,9,40.65,0,0,0
570,0.02135003538592478,0,Bajo_Riesgo,0,66,89.9,2,0,0
571,0.045556174807513804,0,Bajo_Riesgo,0,30,19.4,2,0,0
572,0.13900740256115462,0,Medio_Riesgo,0,47,86.95,1,0,0
573,0.851580955100656,1,Alto_Riesgo,0,7,75.35,0,1,1
574,0.7965460609739775,1,Alto_Riesgo,1,1,35.55,0,0,1
575,0.23570968739906006,0,Medio_Riesgo,0,46,44.95,0,0,1
576,0.4813973464471741,0,Medio_Riesgo,1,53,85.45,0,1,1
577,0.015847341031068038,0,Bajo_Riesgo,0,62,20.0,2,0,0
578,0.020875918167210895,0,Bajo_Riesgo,0,70,48.4,2,0,0
579,0.7824421392414214,1,Alto_Riesgo,0,16,94.65,0,1,1
580,0.38117796044882596,0,Medio_Riesgo,0,15,58.95,0,0,0
581,0.5149942048163201,1,Medio_Riesgo,0,45,100.3,1,1,1
582,0.02720782104420228,0,Bajo_Riesgo,0,72,105.6,2,1,0
583,0.05975278135956015,0,Bajo_Riesgo,0,13,19.55,2,0,0
584,0.6208946837328905,1,Medio_Riesgo,0,6,60.9,0,0,1
585,0.09635347643596368,0,Bajo_Riesgo,0,18,20.05,1,0,0
586,0.0972689252129268,0,Bajo_Riesgo,0,68,103.75,2,1,0
587,0.15657487850331026,0,Medio_Riesgo,0,64,113.35,1,1,0
588,0.12652463210789827,0,Medio_Riesgo,1,34,64.4,1,0,0
589,0.5521918189652479,1,Medio_Riesgo,0,5,75.15,0,0,0
590,0.6162968841786121,1,Medio_Riesgo,1,20,82.4,0,1,1
591,0.09509606742819202,0,Bajo_Riesgo,0,64,104.05,2,1,0
592,0.7744116720545374,1,Alto_Riesgo,0,26,85.7,0,1,1
593,0.35904625002474067,0,Medio_Riesgo,1,5,53.85,0,0,0
594,0.44784389911272365,0,Medio_Riesgo,0,2,20.05,0,0,0
595,0.8183690052980066,1,Alto_Riesgo,1,13,102.25,0,1,1
596,0.07919264518809571,0,Bajo_Riesgo,0,59,69.1,1,0,0
597,0.38400239357943783,0,Medio_Riesgo,0,17,65.75,0,0,1
598,0.8672461501038361,1,Alto_Riesgo,1,9,79.55,0,1,1
599,0.8231922172047142,1,Alto_Riesgo,1,10,84.6,0,1,1
600,0.7581932532701193,1,Alto_Riesgo,1,5,85.4,0,1,0
601,0.3562806429293493,0,Medio_Riesgo,1,54,103.95,1,1,1
602,0.45492360332197024,0,Medio_Riesgo,0,56,86.4,0,1,1
603,0.8436684420445469,1,Alto_Riesgo,1,4,101.15,0,1,1
604,0.3413545325119329,0,Medio_Riesgo,1,2,19.5,0,0,0
605,0.015871778638619966,0,Bajo_Riesgo,0,62,69.4,2,0,0
606,0.8248532710060322,1,Alto_Riesgo,1,27,101.25,0,1,1
607,0.6640770307539411,1,Medio_Riesgo,1,1,45.7,0,0,1
608,0.44477527659116095,0,Medio_Riesgo,0,53,93.45,1,1,0
609,0.6386082857326733,1,Medio_Riesgo,1,54,104.3,0,1,1
610,0.4585514239204755,0,Medio_Riesgo,0,23,64.9,1,0,1
611,0.14276853027973554,0,Medio_Riesgo,0,6,19.45,1,0,0
612,0.1792572129737119,0,Medio_Riesgo,0,8,44.55,2,0,0
613,0.8852377296398619,1,Alto_Riesgo,1,11,99.5,0,1,1
614,0.3489545193101159,0,Medio_Riesgo,0,61,96.5,1,1,1
615,0.7128953654334178,1,Alto_Riesgo,0,34,100.85,0,1,1
616,0.4703684809933025,0,Medio_Riesgo,0,56,105.35,0,1,0
617,0.07765678695824407,0,Bajo_Riesgo,0,38,20.1,1,0,0
618,0.011057864442387547,0,Bajo_Riesgo,0,69,20.2,2,0,0
619,0.04356730443789858,0,Bajo_Riesgo,0,72,115.15,2,1,0
620,0.091410858946885,0,Bajo_Riesgo,0,70,113.0,2,1,0
621,0.4495373842154649,0,Medio_Riesgo,0,7,29.8,0,0,1
622,0.025165949113121786,0,Bajo_Riesgo,0,61,80.8,2,0,0
623,0.3266834390362367,0,Medio_Riesgo,0,55,85.5,0,1,1
624,0.049008050827040225,0,Bajo_Riesgo,0,61,69.9,2,0,1
625,0.8955716507709852,1,Alto_Riesgo,0,14,95.8,0,1,1
626,0.1481686968578438,0,Medio_Riesgo,1,72,104.15,2,1,1
627,0.7359095056876964,1,Alto_Riesgo,0,22,83.05,0,1,1
628,0.8484899844813601,1,Alto_Riesgo,1,3,83.75,0,1,1
629,0.44027927736244415,0,Medio_Riesgo,0,60,89.45,0,1,1
630,0.8044059257589042,1,Alto_Riesgo,1,3,75.25,0,1,1
631,0.325041639523069,0,Medio_Riesgo,0,1,19.55,0,0,0
632,0.6981491150381471,1,Alto_Riesgo,1,7,74.65,0,1,1
633,0.7541193021839305,1,Alto_Riesgo,0,4,29.9,0,0,1
634,0.8524729397893367,1,Alto_Riesgo,0,13,80.5,0,1,1
635,0.5877733917010218,1,Medio_Riesgo,0,3,50.15,0,0,1
636,0.47830260760930526,0,Medio_Riesgo,0,63,89.6,0,1,1
637,0.17320429777630075,0,Medio_Riesgo,0,36,76.35,1,0,0
638,0.33931064901920344,0,Medio_Riesgo,0,54,100.05,1,1,1
639,0.028035215902944114,0,Bajo_Riesgo,0,47,20.25,2,0,0
640,0.028466397178104366,0,Bajo_Riesgo,0,41,20.65,2,0,0
641,0.33866559969525545,0,Medio_Riesgo,0,13,53.45,0,0,0
642,0.8164664754070499,1,Alto_Riesgo,1,35,100.25,0,1,1
643,0.7189155861224592,1,Alto_Riesgo,1,10,80.7,0,1,1
644,0.07473445057021404,0,Bajo_Riesgo,0,30,80.8,2,0,0
645,0.6232399895988281,1,Medio_Riesgo,0,44,92.95,0,1,1
646,0.060417243990002895,0,Bajo_Riesgo,0,47,85.3,2,0,0
647,0.7103761385783043,1,Alto_Riesgo,1,58,98.7,0,1,1
648,0.1070234305697559,0,Medio_Riesgo,0,52,30.1,1,0,1
649,0.8636196485011423,1,Alto_Riesgo,1,7,80.3,0,1,1
650,0.7792202505218909,1,Alto_Riesgo,1,20,73.65,0,1,1
651,0.7479548674487526,1,Alto_Riesgo,1,13,98.15,0,1,1
652,0.3023642008229507,0,Medio_Riesgo,0,12,35.5,0,0,0
653,0.437383159538913,0,Medio_Riesgo,0,54,94.1,1,1,1
654,0.2102224207360933,0,Medio_Riesgo,0,13,19.65,1,0,0
655,0.7961924220397784,1,Alto_Riesgo,0,7,69.9,0,1,1
656,0.39353742644690415,0,Medio_Riesgo,0,42,99.0,1,1,1
657,0.11453138569794494,0,Medio_Riesgo,0,65,104.1,2,1,0
658,0.32741630487443363,0,Medio_Riesgo,0,49,109.2,1,1,1
659,0.013538206508299852,0,Bajo_Riesgo,0,62,20.3,2,0,0
660,0.7849553128295682,1,Alto_Riesgo,1,32,96.2,0,1,0
661,0.18371908808410925,0,Medio_Riesgo,0,11,20.0,1,0,0
662,0.8225524688485238,1,Alto_Riesgo,1,1,70.8,0,1,1
663,0.059913260690001954,0,Bajo_Riesgo,0,37,19.8,1,0,0
664,0.9306598753991268,1,Alto_Riesgo,1,1,89.55,0,1,1
665,0.34779364836415194,0,Medio_Riesgo,0,1,19.65,0,0,0
666,0.01196673104408031,0,Bajo_Riesgo,0,69,24.25,2,0,0
667,0.03558484786368671,0,Bajo_Riesgo,0,72,70.65,2,0,1
668,0.20728270660072592,0,Medio_Riesgo,0,26,90.1,1,0,0
669,0.5197529674210434,1,Medio_Riesgo,0,3,29.2,0,0,1
670,0.06605359552076369,0,Bajo_Riesgo,0,62,39.0,2,0,0
671,0.4439638115918315,0,Medio_Riesgo,1,69,99.45,0,1,1
672,0.1688333041797702,0,Medio_Riesgo,0,26,50.35,1,0,1
673,0.5573414269731997,1,Medio_Riesgo,0,40,50.85,0,0,1
674,0.17357504104765178,0,Medio_Riesgo,0,33,51.45,1,0,0
675,0.010630467419695692,0,Bajo_Riesgo,0,72,80.85,2,0,0
676,0.822187134821742,1,Alto_Riesgo,0,3,54.2,0,0,1
677,0.4706758354954417,0,Medio_Riesgo,1,18,49.4,0,0,1
678,0.06111846228273118,0,Bajo_Riesgo,0,68,60.65,1,0,0
679,0.3158997182090338,0,Medio_Riesgo,0,19,48.8,0,0,0
680,0.6528969061442522,1,Medio_Riesgo,0,7,45.75,0,0,1
681,0.4550427403296853,0,Medio_Riesgo,1,1,20.1,0,0,0
682,0.30254879954235697,0,Medio_Riesgo,0,56,94.8,1,1,1
683,0.2896274187183289,0,Medio_Riesgo,1,7,20.0,0,0,0
684,0.8081201876510151,1,Alto_Riesgo,1,5,96.5,0,1,1
685,0.625402524235541,1,Medio_Riesgo,0,66,100.8,0,1,1
686,0.15926907203226648,0,Medio_Riesgo,0,7,19.45,1,0,0
687,0.34855337223708444,0,Medio_Riesgo,0,1,19.05,0,0,0
688,0.8785090950996625,1,Alto_Riesgo,0,8,69.7,0,1,1
689,0.2129489582862062,0,Medio_Riesgo,0,62,106.05,1,1,0
690,0.27453876145046474,0,Medio_Riesgo,0,56,90.55,0,1,0
691,0.10543709811861823,0,Medio_Riesgo,0,41,24.85,1,0,0
692,0.0941360324659273,0,Bajo_Riesgo,0,57,74.35,2,0,1
693,0.7416887621761012,1,Alto_Riesgo,1,1,24.8,0,0,1
694,0.5844886366448314,1,Medio_Riesgo,0,38,89.1,1,1,1
695,0.8136244031740381,1,Alto_Riesgo,1,11,74.95,0,1,1
696,0.6815614414649707,1,Alto_Riesgo,0,26,69.05,0,1,1
697,0.03375645018160307,0,Bajo_Riesgo,0,72,80.45,2,0,0
698,0.801375138742017,1,Alto_Riesgo,0,30,101.5,0,1,0
699,0.3479202153569551,0,Medio_Riesgo,1,1,19.55,0,0,0
700,0.8752563141404168,1,Alto_Riesgo,1,1,70.85,0,1,1
701,0.06362704349147243,0,Bajo_Riesgo,0,68,78.45,1,0,0
702,0.6315353744850597,1,Medio_Riesgo,0,63,103.5,0,1,1
703,0.1713708921934676,0,Medio_Riesgo,0,60,79.05,0,0,0
704,0.19419267693907202,0,Medio_Riesgo,0,19,20.6,0,0,0
705,0.11295302420863922,0,Medio_Riesgo,1,12,19.8,1,0,0
706,0.45549396067300935,0,Medio_Riesgo,1,41,70.25,0,1,1
707,0.17914328972296675,0,Medio_Riesgo,0,25,54.75,1,0,0
708,0.0833469511002184,0,Bajo_Riesgo,0,71,113.15,2,1,0
709,0.02807096498592992,0,Bajo_Riesgo,1,56,25.15,2,0,0
710,0.24021807076317256,0,Medio_Riesgo,0,8,21.05,0,0,0
711,0.617213051496065,1,Medio_Riesgo,0,20,70.55,0,1,1
712,0.03306238697197592,0,Bajo_Riesgo,0,43,19.55,2,0,0
713,0.4574618512813736,0,Medio_Riesgo,0,17,35.65,0,0,1
714,0.10422476317958781,0,Medio_Riesgo,0,44,19.6,0,0,0
715,0.3413545325119329,0,Medio_Riesgo,0,2,19.5,0,0,0
716,0.010890207956653622,0,Bajo_Riesgo,0,71,19.9,2,0,0
717,0.06272621970062604,0,Bajo_Riesgo,0,72,108.65,2,1,0
718,0.24458861263664386,0,Medio_Riesgo,0,18,19.65,0,0,0
719,0.12458814293588631,0,Medio_Riesgo,0,67,105.4,1,1,0
720,0.3894192836009293,0,Medio_Riesgo,0,56,109.6,0,1,0
721,0.7821260031712595,1,Alto_Riesgo,1,1,69.9,0,1,1
722,0.08661709864762777,0,Bajo_Riesgo,0,69,92.15,2,1,0
723,0.15488511596473856,0,Medio_Riesgo,0,1,19.85,1,0,0
724,0.3471611360987455,0,Medio_Riesgo,1,1,20.15,0,0,0
725,0.12588668337488904,0,Medio_Riesgo,0,25,19.9,1,0,0
726,0.9097092824113032,1,Alto_Riesgo,1,1,85.05,0,1,1
727,0.0177966209479088,0,Bajo_Riesgo,0,55,25.7,2,0,0
728,0.4046263416763234,0,Medio_Riesgo,0,53,108.25,0,1,0
729,0.03730899015161065,0,Bajo_Riesgo,0,59,20.35,1,0,0
730,0.8937461715298315,1,Alto_Riesgo,1,16,98.75,0,1,1
731,0.8413813055343664,1,Alto_Riesgo,0,7,71.05,0,1,1
732,0.7324622590737961,1,Alto_Riesgo,0,3,30.75,0,0,1
733,0.01791715685302169,0,Bajo_Riesgo,0,64,25.65,2,0,0
734,0.033558300404211275,0,Bajo_Riesgo,0,51,85.5,2,0,0
735,0.7100752311142898,1,Alto_Riesgo,1,1,69.75,0,1,1
736,0.03752990690740445,0,Bajo_Riesgo,0,69,20.35,1,0,0
737,0.7828856325874268,1,Alto_Riesgo,1,1,69.1,0,1,1
738,0.029820456465586065,0,Bajo_Riesgo,0,38,20.4,2,0,0
739,0.4412169952807496,0,Medio_Riesgo,1,3,19.6,0,0,0
740,0.029408472384839568,0,Bajo_Riesgo,0,56,75.85,2,0,0
741,0.033474081370441826,0,Bajo_Riesgo,0,63,80.0,1,0,0
742,0.5842042587228606,1,Medio_Riesgo,0,11,54.55,0,0,0
743,0.06731673606794628,0,Bajo_Riesgo,0,24,19.7,2,0,0
